6.5747 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1440, 900]. Using actual size
7.4414 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([0., 0., 0.]), colorSpace='rgb', fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x137bc0fd0>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x137888a20>, multiSample=False, name='window1', numSamples=2, pos=[360.0, 225.0], screen=0, size=array([2880, 1800]), stereo=False, units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
7.4415 	EXP 	window1: recordFrameIntervals = False
7.6072 	EXP 	window1: recordFrameIntervals = True
7.7909 	EXP 	window1: recordFrameIntervals = False
8.5651 	EXP 	Created InstructionText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='InstructionText', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
8.5674 	EXP 	Created DogImage = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='DogImage', opacity=1.0, ori=0.0, pos=array([0.5, 0. ]), size=array([0.5, 0.5]), texRes=128, units='height', win=Window(...))
8.5694 	EXP 	Created DogImage2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='DogImage2', opacity=1.0, ori=0.0, pos=array([-0.5,  0. ]), size=array([0.5, 0.5]), texRes=128, units='height', win=Window(...))
8.7618 	EXP 	InstructionText: autoDraw = True
11.1807 	DATA 	Keypress: a
11.7703 	EXP 	Imported DogCond.csv as conditions, 6 conditions, 2 params
11.7707 	EXP 	Created sequence: random, trialTypes=6, nReps=3, seed=None
11.7711 	EXP 	New trial (rep=0, index=0): OrderedDict([('dog', 'dog/4.jpg'), ('Cond', 'b')])
11.8977 	EXP 	InstructionText: autoDraw = False
11.8977 	EXP 	DogImage: image = 'dog/4.jpg'
11.8977 	EXP 	DogImage2: image = 'dog/4.jpg'
11.8977 	EXP 	DogImage: autoDraw = True
11.8977 	EXP 	DogImage2: autoDraw = True
12.9132 	EXP 	DogImage: autoDraw = False
12.9132 	EXP 	DogImage2: autoDraw = False
16.6496 	EXP 	New trial (rep=0, index=1): OrderedDict([('dog', 'dog/6.jpg'), ('Cond', 'b')])
16.7070 	DATA 	Keypress: a
16.7320 	EXP 	DogImage: autoDraw = False
16.7320 	EXP 	DogImage2: autoDraw = False
16.7320 	EXP 	DogImage: image = 'dog/6.jpg'
16.7320 	EXP 	DogImage2: image = 'dog/6.jpg'
16.7320 	EXP 	DogImage: autoDraw = True
16.7320 	EXP 	DogImage2: autoDraw = True
17.4334 	EXP 	New trial (rep=0, index=2): OrderedDict([('dog', 'dog/1.jpg'), ('Cond', 'a')])
17.4764 	DATA 	Keypress: a
17.4982 	EXP 	DogImage: autoDraw = False
17.4982 	EXP 	DogImage2: autoDraw = False
17.4982 	EXP 	DogImage: image = 'dog/1.jpg'
17.4982 	EXP 	DogImage2: image = 'dog/1.jpg'
17.4982 	EXP 	DogImage: autoDraw = True
17.4982 	EXP 	DogImage2: autoDraw = True
17.9029 	EXP 	New trial (rep=0, index=3): OrderedDict([('dog', 'dog/3.jpg'), ('Cond', 'a')])
17.9406 	DATA 	Keypress: a
17.9648 	EXP 	DogImage: autoDraw = False
17.9648 	EXP 	DogImage2: autoDraw = False
17.9648 	EXP 	DogImage: image = 'dog/3.jpg'
17.9648 	EXP 	DogImage2: image = 'dog/3.jpg'
17.9648 	EXP 	DogImage: autoDraw = True
17.9648 	EXP 	DogImage2: autoDraw = True
