Cond1,Cond2,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InstructionText.started,InstructionText.stopped,DogImage.started,DogImage.stopped,DogImage2.started,DogImage2.stopped,key_resp.keys,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
dog/3.jpg,dog/4.jpg,0,0,0,1,7.478410775074735,None,10.577269562054425,None,10.577269562054425,None,None,10.577269562054425,None,1,001,2019_Nov_26_0855,Step2_Loopit,3.2.4,59.951983720719575,
dog/5.jpg,dog/6.jpg,0,1,1,2,,,13.548253460088745,None,13.548253460088745,None,None,13.548253460088745,None,1,001,2019_Nov_26_0855,Step2_Loopit,3.2.4,59.951983720719575,
dog/3.jpg,dog/4.jpg,0,2,2,1,,,16.52942564408295,None,16.52942564408295,None,None,16.52942564408295,None,1,001,2019_Nov_26_0855,Step2_Loopit,3.2.4,59.951983720719575,
dog/1.jpg,dog/2.jpg,1,0,3,0,,,19.530551814008504,None,19.530551814008504,None,None,19.530551814008504,None,1,001,2019_Nov_26_0855,Step2_Loopit,3.2.4,59.951983720719575,
dog/5.jpg,dog/6.jpg,1,1,4,2,,,22.54135595704429,None,22.54135595704429,None,None,22.54135595704429,None,1,001,2019_Nov_26_0855,Step2_Loopit,3.2.4,59.951983720719575,
dog/5.jpg,dog/6.jpg,1,2,5,2,,,25.542243350995705,None,25.542243350995705,None,None,25.542243350995705,None,1,001,2019_Nov_26_0855,Step2_Loopit,3.2.4,59.951983720719575,
dog/1.jpg,dog/2.jpg,2,0,6,0,,,28.53525793296285,None,28.53525793296285,None,None,28.53525793296285,None,1,001,2019_Nov_26_0855,Step2_Loopit,3.2.4,59.951983720719575,
dog/1.jpg,dog/2.jpg,2,1,7,0,,,31.536077935947105,None,31.536077935947105,None,None,31.536077935947105,None,1,001,2019_Nov_26_0855,Step2_Loopit,3.2.4,59.951983720719575,
dog/3.jpg,dog/4.jpg,2,2,8,1,,,34.52123436587863,None,34.52123436587863,None,None,34.52123436587863,None,1,001,2019_Nov_26_0855,Step2_Loopit,3.2.4,59.951983720719575,
